Timestamp,Region,Load_kW,Peak_Demand_kW,Energy_Consumed_kWh,Voltage,Current,Power_Factor,Load_Factor
2025-01-04 01:30:00,KPK,5763.05,0.0,5763.05,230.92,24.96,0.964,0.652
2025-01-04 01:45:00,KPK,5174.38,0.0,5174.38,230.96,22.4,0.93,0.585
2025-01-04 02:00:00,KPK,5892.81,0.0,5892.81,230.91,25.52,0.933,0.667
2025-01-04 02:15:00,KPK,5657.14,0.0,5657.14,233.44,24.23,0.895,0.64
2025-01-04 02:30:00,KPK,5569.7,0.0,5569.7,230.92,24.12,0.923,0.63
2025-01-04 02:45:00,KPK,5338.14,0.0,5338.14,231.55,23.05,0.95,0.604
2025-01-04 03:00:00,KPK,4789.49,0.0,4789.49,229.76,20.85,0.985,0.542
2025-01-04 03:15:00,KPK,5113.74,0.0,5113.74,230.61,22.18,0.93,0.578
2025-01-04 03:30:00,KPK,5319.92,0.0,5319.92,236.58,22.49,0.957,0.602
2025-01-04 03:45:00,KPK,5724.44,0.0,5724.44,229.39,24.95,0.986,0.647
2025-01-04 04:00:00,KPK,5881.65,0.0,5881.65,228.41,25.75,0.965,0.665
2025-01-04 04:15:00,KPK,5249.41,0.0,5249.41,226.25,23.2,0.93,0.594
2025-01-04 04:30:00,KPK,5735.34,0.0,5735.34,232.09,24.71,0.946,0.649
2025-01-04 04:45:00,KPK,5705.68,0.0,5705.68,232.73,24.52,0.921,0.645
2025-01-04 05:00:00,KPK,5976.75,0.0,5976.75,231.17,25.85,0.885,0.676
2025-01-04 05:15:00,KPK,5419.66,0.0,5419.66,232.34,23.33,0.937,0.613
2025-01-04 05:30:00,KPK,5384.39,0.0,5384.39,233.8,23.03,0.907,0.609
2025-01-04 05:45:00,KPK,5831.81,0.0,5831.81,228.91,25.48,0.88,0.66
2025-01-04 06:00:00,KPK,6615.41,0.0,6615.41,222.68,29.71,0.933,0.748
2025-01-04 06:15:00,KPK,5347.33,0.0,5347.33,231.21,23.13,0.884,0.605
2025-01-04 06:30:00,KPK,5541.28,0.0,5541.28,226.64,24.45,0.91,0.627
2025-01-04 06:45:00,KPK,5940.06,0.0,5940.06,220.42,26.95,0.926,0.672
2025-01-04 07:00:00,KPK,5325.46,0.0,5325.46,233.73,22.78,0.985,0.602
2025-01-04 07:15:00,KPK,5699.08,0.0,5699.08,225.68,25.25,0.905,0.645
2025-01-04 07:30:00,KPK,6071.71,0.0,6071.71,227.36,26.7,0.942,0.687
2025-01-04 07:45:00,KPK,5019.32,0.0,5019.32,226.19,22.19,0.972,0.568
2025-01-04 08:00:00,KPK,5501.26,0.0,5501.26,224.45,24.51,0.979,0.622
2025-01-04 08:15:00,KPK,5471.86,0.0,5471.86,235.52,23.23,0.964,0.619
2025-01-04 08:30:00,KPK,5141.04,0.0,5141.04,231.07,22.25,0.908,0.581
2025-01-04 08:45:00,KPK,5790.48,0.0,5790.48,221.87,26.1,0.884,0.655
2025-01-04 09:00:00,KPK,7117.02,0.0,7117.02,236.93,30.04,0.912,0.805
2025-01-04 09:15:00,KPK,7498.66,0.0,7498.66,235.17,31.89,0.89,0.848
2025-01-04 09:30:00,KPK,7801.18,0.0,7801.18,233.72,33.38,0.919,0.882
2025-01-04 09:45:00,KPK,7550.3,0.0,7550.3,236.55,31.92,0.931,0.854
2025-01-04 10:00:00,KPK,7481.19,0.0,7481.19,233.33,32.06,0.94,0.846
2025-01-04 10:15:00,KPK,8258.07,0.0,8258.07,234.29,35.25,0.887,0.934
2025-01-04 10:30:00,KPK,7941.4,0.0,7941.4,225.78,35.17,0.902,0.898
2025-01-04 10:45:00,KPK,7829.84,0.0,7829.84,229.19,34.16,0.886,0.886
2025-01-04 11:00:00,KPK,7353.21,0.0,7353.21,225.17,32.66,0.96,0.832
2025-01-04 11:15:00,KPK,7206.21,0.0,7206.21,239.07,30.14,0.963,0.815
2025-01-04 11:30:00,KPK,7787.47,0.0,7787.47,231.18,33.69,0.97,0.881
2025-01-04 11:45:00,KPK,7275.17,0.0,7275.17,225.38,32.28,0.894,0.823
2025-01-04 12:00:00,KPK,7118.33,0.0,7118.33,227.68,31.26,0.964,0.805
2025-01-04 12:15:00,KPK,7179.85,0.0,7179.85,230.71,31.12,0.922,0.812
2025-01-04 12:30:00,KPK,7980.56,0.0,7980.56,227.48,35.08,0.882,0.903
2025-01-04 12:45:00,KPK,7571.33,0.0,7571.33,221.25,34.22,0.91,0.856
2025-01-04 13:00:00,KPK,7433.92,0.0,7433.92,241.5,30.78,0.92,0.841
2025-01-04 13:15:00,KPK,7574.73,0.0,7574.73,232.46,32.59,0.894,0.857
2025-01-04 13:30:00,KPK,7968.36,0.0,7968.36,231.56,34.41,0.958,0.901
2025-01-04 13:45:00,KPK,7169.62,0.0,7169.62,229.09,31.3,0.9,0.811
2025-01-04 14:00:00,KPK,7406.02,0.0,7406.02,234.71,31.55,0.883,0.838
2025-01-04 14:15:00,KPK,7723.89,0.0,7723.89,224.43,34.42,0.897,0.874
2025-01-04 14:30:00,KPK,7624.86,0.0,7624.86,227.76,33.48,0.954,0.862
2025-01-04 14:45:00,KPK,8021.59,0.0,8021.59,219.28,36.58,0.914,0.907
2025-01-04 15:00:00,KPK,7918.77,0.0,7918.77,213.07,37.17,0.923,0.896
2025-01-04 15:15:00,KPK,7411.6,0.0,7411.6,231.5,32.02,0.968,0.838
2025-01-04 15:30:00,KPK,7853.97,0.0,7853.97,231.82,33.88,0.891,0.888
2025-01-04 15:45:00,KPK,7547.53,0.0,7547.53,244.62,30.85,0.958,0.854
2025-01-04 16:00:00,KPK,8218.29,0.0,8218.29,239.64,34.29,0.927,0.93
2025-01-04 16:15:00,KPK,7477.12,0.0,7477.12,220.26,33.95,0.893,0.846
2025-01-04 16:30:00,KPK,7587.5,0.0,7587.5,231.15,32.83,0.954,0.858
2025-01-04 16:45:00,KPK,7084.6,0.0,7084.6,235.07,30.14,0.97,0.801
2025-01-04 17:00:00,KPK,7296.74,0.0,7296.74,230.01,31.72,0.914,0.825
2025-01-04 17:15:00,KPK,7539.47,0.0,7539.47,230.51,32.71,0.907,0.853
2025-01-04 17:30:00,KPK,7413.66,0.0,7413.66,227.89,32.53,0.882,0.839
2025-01-04 17:45:00,KPK,7163.29,0.0,7163.29,227.83,31.44,0.925,0.81
2025-01-04 18:00:00,KPK,8807.48,8807.48,8807.48,233.51,37.72,0.977,0.996
2025-01-04 18:15:00,KPK,8411.69,8411.69,8411.69,232.99,36.1,0.919,0.951
2025-01-04 18:30:00,KPK,8767.4,8767.4,8767.4,226.93,38.64,0.955,0.992
2025-01-04 18:45:00,KPK,8890.57,8890.57,8890.57,229.8,38.69,0.966,1.006
2025-01-04 19:00:00,KPK,8673.45,8673.45,8673.45,231.7,37.43,0.966,0.981
2025-01-04 19:15:00,KPK,8983.16,8983.16,8983.16,236.68,37.96,0.989,1.016
2025-01-04 19:30:00,KPK,8968.49,8968.49,8968.49,229.16,39.14,0.981,1.014
2025-01-04 19:45:00,KPK,8832.96,8832.96,8832.96,228.66,38.63,0.987,0.999
2025-01-04 20:00:00,KPK,8875.08,8875.08,8875.08,225.3,39.39,0.988,1.004
2025-01-04 20:15:00,KPK,8439.84,8439.84,8439.84,231.2,36.51,0.944,0.955
2025-01-04 20:30:00,KPK,8870.03,8870.03,8870.03,222.78,39.82,0.888,1.003
2025-01-04 20:45:00,KPK,8958.33,8958.33,8958.33,242.27,36.98,0.961,1.013
2025-01-04 21:00:00,KPK,9081.5,9081.5,9081.5,240.55,37.75,0.956,1.027
2025-01-04 21:15:00,KPK,8926.86,8926.86,8926.86,224.67,39.73,0.899,1.01
2025-01-04 21:30:00,KPK,9370.86,9370.86,9370.86,226.86,41.31,0.93,1.06
2025-01-04 21:45:00,KPK,8875.54,8875.54,8875.54,225.62,39.34,0.951,1.004
2025-01-04 22:00:00,KPK,8569.68,8569.68,8569.68,237.28,36.12,0.942,0.969
2025-01-04 22:15:00,KPK,9425.75,9425.75,9425.75,227.21,41.49,0.944,1.066
2025-01-04 22:30:00,KPK,8346.81,8346.81,8346.81,230.85,36.16,0.88,0.944
2025-01-04 22:45:00,KPK,9487.75,9487.75,9487.75,225.11,42.15,0.903,1.073
2025-01-04 23:00:00,KPK,5745.97,0.0,5745.97,236.5,24.3,0.921,0.65
2025-01-04 23:15:00,KPK,5609.27,0.0,5609.27,227.5,24.66,0.922,0.634
2025-01-04 23:30:00,KPK,5587.51,0.0,5587.51,233.61,23.92,0.983,0.632
2025-01-04 23:45:00,KPK,5783.37,0.0,5783.37,225.53,25.64,0.948,0.654
2025-01-05 00:00:00,KPK,5317.23,0.0,5317.23,233.49,22.77,0.953,0.601
2025-01-05 00:15:00,KPK,6076.54,0.0,6076.54,229.93,26.43,0.916,0.687
2025-01-05 00:30:00,KPK,5671.75,0.0,5671.75,231.49,24.5,0.97,0.642
2025-01-05 00:45:00,KPK,4720.67,0.0,4720.67,232.91,20.27,0.99,0.534
2025-01-05 01:00:00,KPK,5645.81,0.0,5645.81,222.38,25.39,0.954,0.639
2025-01-05 01:15:00,KPK,5279.34,0.0,5279.34,233.25,22.63,0.952,0.597
2025-01-05 01:30:00,KPK,5274.72,0.0,5274.72,220.61,23.91,0.904,0.597
2025-01-05 01:45:00,KPK,6045.33,0.0,6045.33,238.17,25.38,0.921,0.684
2025-01-05 02:00:00,KPK,5797.1,0.0,5797.1,228.33,25.39,0.922,0.656
2025-01-05 02:15:00,KPK,5018.41,0.0,5018.41,229.73,21.85,0.967,0.568
2025-01-05 02:30:00,KPK,5665.74,0.0,5665.74,217.56,26.04,0.908,0.641
2025-01-05 02:45:00,KPK,5448.57,0.0,5448.57,237.35,22.96,0.903,0.616
2025-01-05 03:00:00,KPK,5387.73,0.0,5387.73,235.37,22.89,0.975,0.609
2025-01-05 03:15:00,KPK,5866.45,0.0,5866.45,228.81,25.64,0.95,0.664
2025-01-05 03:30:00,KPK,5566.0,0.0,5566.0,236.36,23.55,0.939,0.63
2025-01-05 03:45:00,KPK,5681.51,0.0,5681.51,227.6,24.96,0.926,0.643
2025-01-05 04:00:00,KPK,6016.36,0.0,6016.36,230.0,26.16,0.946,0.68
2025-01-05 04:15:00,KPK,5685.64,0.0,5685.64,223.43,25.45,0.925,0.643
2025-01-05 04:30:00,KPK,5424.7,0.0,5424.7,229.85,23.6,0.903,0.614
2025-01-05 04:45:00,KPK,5860.33,0.0,5860.33,224.97,26.05,0.881,0.663
2025-01-05 05:00:00,KPK,5787.84,0.0,5787.84,229.21,25.25,0.892,0.655
2025-01-05 05:15:00,KPK,6012.97,0.0,6012.97,230.43,26.09,0.984,0.68
2025-01-05 05:30:00,KPK,5823.47,0.0,5823.47,234.79,24.8,0.971,0.659
2025-01-05 05:45:00,KPK,5974.47,0.0,5974.47,228.8,26.11,0.881,0.676
2025-01-05 06:00:00,KPK,5535.41,0.0,5535.41,233.9,23.67,0.941,0.626
2025-01-05 06:15:00,KPK,5823.89,0.0,5823.89,225.67,25.81,0.888,0.659
2025-01-05 06:30:00,KPK,5599.85,0.0,5599.85,230.63,24.28,0.904,0.633
2025-01-05 06:45:00,KPK,5735.07,0.0,5735.07,233.03,24.61,0.95,0.649
2025-01-05 07:00:00,KPK,5143.61,0.0,5143.61,226.1,22.75,0.905,0.582
2025-01-05 07:15:00,KPK,5758.02,0.0,5758.02,228.57,25.19,0.889,0.651
2025-01-05 07:30:00,KPK,5424.24,0.0,5424.24,235.17,23.07,0.937,0.614
2025-01-05 07:45:00,KPK,5651.95,0.0,5651.95,231.09,24.46,0.918,0.639
2025-01-05 08:00:00,KPK,4857.46,0.0,4857.46,224.72,21.62,0.881,0.549
2025-01-05 08:15:00,KPK,5456.48,0.0,5456.48,220.82,24.71,0.925,0.617
2025-01-05 08:30:00,KPK,5336.54,0.0,5336.54,237.39,22.48,0.934,0.604
2025-01-05 08:45:00,KPK,6045.11,0.0,6045.11,227.67,26.55,0.975,0.684
2025-01-05 09:00:00,KPK,7969.87,0.0,7969.87,230.81,34.53,0.913,0.901
2025-01-05 09:15:00,KPK,6912.95,0.0,6912.95,232.75,29.7,0.926,0.782
2025-01-05 09:30:00,KPK,7703.13,0.0,7703.13,231.74,33.24,0.893,0.871
2025-01-05 09:45:00,KPK,7867.01,0.0,7867.01,239.17,32.89,0.893,0.89
2025-01-05 10:00:00,KPK,7330.53,0.0,7330.53,224.9,32.59,0.898,0.829
2025-01-05 10:15:00,KPK,7286.74,0.0,7286.74,225.5,32.31,0.917,0.824
2025-01-05 10:30:00,KPK,7665.96,0.0,7665.96,237.78,32.24,0.988,0.867
2025-01-05 10:45:00,KPK,7980.78,0.0,7980.78,227.48,35.08,0.976,0.903
2025-01-05 11:00:00,KPK,7277.28,0.0,7277.28,238.6,30.5,0.963,0.823
2025-01-05 11:15:00,KPK,7345.98,0.0,7345.98,224.69,32.69,0.94,0.831
2025-01-05 11:30:00,KPK,7423.7,0.0,7423.7,230.28,32.24,0.984,0.84
2025-01-05 11:45:00,KPK,7518.69,0.0,7518.69,239.66,31.37,0.983,0.85
2025-01-05 12:00:00,KPK,7637.74,0.0,7637.74,229.78,33.24,0.936,0.864
2025-01-05 12:15:00,KPK,7618.88,0.0,7618.88,227.88,33.43,0.955,0.862
2025-01-05 12:30:00,KPK,7692.54,0.0,7692.54,236.67,32.5,0.974,0.87
2025-01-05 12:45:00,KPK,7259.38,0.0,7259.38,238.55,30.43,0.977,0.821
2025-01-05 13:00:00,KPK,7749.15,0.0,7749.15,225.3,34.4,0.977,0.876
2025-01-05 13:15:00,KPK,7805.98,0.0,7805.98,235.37,33.17,0.963,0.883
2025-01-05 13:30:00,KPK,7850.58,0.0,7850.58,229.5,34.21,0.902,0.888
2025-01-05 13:45:00,KPK,7415.05,0.0,7415.05,226.63,32.72,0.938,0.839
2025-01-05 14:00:00,KPK,7930.88,0.0,7930.88,230.22,34.45,0.925,0.897
2025-01-05 14:15:00,KPK,7433.58,0.0,7433.58,229.95,32.33,0.925,0.841
2025-01-05 14:30:00,KPK,7262.24,0.0,7262.24,226.63,32.04,0.885,0.821
2025-01-05 14:45:00,KPK,7129.9,0.0,7129.9,229.56,31.06,0.962,0.806
2025-01-05 15:00:00,KPK,7577.73,0.0,7577.73,235.9,32.12,0.988,0.857
2025-01-05 15:15:00,KPK,7767.31,0.0,7767.31,215.43,36.05,0.989,0.879
2025-01-05 15:30:00,KPK,7511.25,0.0,7511.25,227.14,33.07,0.888,0.85
2025-01-05 15:45:00,KPK,7742.71,0.0,7742.71,237.45,32.61,0.958,0.876
2025-01-05 16:00:00,KPK,7095.51,0.0,7095.51,223.01,31.82,0.885,0.803
2025-01-05 16:15:00,KPK,7705.78,0.0,7705.78,228.98,33.65,0.922,0.872
2025-01-05 16:30:00,KPK,7626.07,0.0,7626.07,231.53,32.94,0.921,0.863
2025-01-05 16:45:00,KPK,7302.41,0.0,7302.41,231.24,31.58,0.891,0.826
2025-01-05 17:00:00,KPK,7562.53,0.0,7562.53,227.1,33.3,0.927,0.855
2025-01-05 17:15:00,KPK,7893.32,0.0,7893.32,243.75,32.38,0.919,0.893
2025-01-05 17:30:00,KPK,7869.24,0.0,7869.24,233.87,33.65,0.882,0.89
2025-01-05 17:45:00,KPK,7731.94,0.0,7731.94,225.41,34.3,0.923,0.875
2025-01-05 18:00:00,KPK,8471.71,8471.71,8471.71,236.54,35.82,0.923,0.958
2025-01-05 18:15:00,KPK,8694.64,8694.64,8694.64,226.55,38.38,0.947,0.983
2025-01-05 18:30:00,KPK,9281.86,9281.86,9281.86,228.21,40.67,0.974,1.05
2025-01-05 18:45:00,KPK,9317.9,9317.9,9317.9,231.28,40.29,0.914,1.054
2025-01-05 19:00:00,KPK,9333.31,9333.31,9333.31,226.72,41.17,0.922,1.056
2025-01-05 19:15:00,KPK,8464.55,8464.55,8464.55,231.77,36.52,0.946,0.957
2025-01-05 19:30:00,KPK,9123.92,9123.92,9123.92,234.3,38.94,0.941,1.032
2025-01-05 19:45:00,KPK,8529.06,8529.06,8529.06,231.2,36.89,0.929,0.965
2025-01-05 20:00:00,KPK,9010.86,9010.86,9010.86,229.7,39.23,0.927,1.019
2025-01-05 20:15:00,KPK,9330.35,9330.35,9330.35,242.1,38.54,0.95,1.055
2025-01-05 20:30:00,KPK,8597.25,8597.25,8597.25,233.67,36.79,0.938,0.972
2025-01-05 20:45:00,KPK,8797.34,8797.34,8797.34,236.45,37.21,0.911,0.995
2025-01-05 21:00:00,KPK,9152.97,9152.97,9152.97,232.48,39.37,0.887,1.035
2025-01-05 21:15:00,KPK,9025.36,9025.36,9025.36,232.64,38.8,0.931,1.021
2025-01-05 21:30:00,KPK,9062.94,9062.94,9062.94,234.08,38.72,0.897,1.025
2025-01-05 21:45:00,KPK,8784.33,8784.33,8784.33,222.56,39.47,0.909,0.994
2025-01-05 22:00:00,KPK,9121.77,9121.77,9121.77,228.98,39.84,0.971,1.032
2025-01-05 22:15:00,KPK,9135.18,9135.18,9135.18,231.78,39.41,0.966,1.033
2025-01-05 22:30:00,KPK,8433.8,8433.8,8433.8,228.39,36.93,0.937,0.954
2025-01-05 22:45:00,KPK,8709.31,8709.31,8709.31,238.16,36.57,0.953,0.985
2025-01-05 23:00:00,KPK,5636.83,0.0,5636.83,228.09,24.71,0.969,0.638
2025-01-05 23:15:00,KPK,6301.49,0.0,6301.49,224.12,28.12,0.913,0.713
2025-01-05 23:30:00,KPK,5618.31,0.0,5618.31,229.66,24.46,0.978,0.635
2025-01-05 23:45:00,KPK,5477.87,0.0,5477.87,235.5,23.26,0.882,0.62
2025-01-06 00:00:00,KPK,5495.78,0.0,5495.78,227.36,24.17,0.882,0.622
2025-01-06 00:15:00,KPK,5257.13,0.0,5257.13,235.57,22.32,0.895,0.595
2025-01-06 00:30:00,KPK,5505.26,0.0,5505.26,230.02,23.93,0.983,0.623
2025-01-06 00:45:00,KPK,5041.24,0.0,5041.24,222.36,22.67,0.923,0.57
2025-01-06 01:00:00,KPK,5624.72,0.0,5624.72,226.99,24.78,0.961,0.636
2025-01-06 01:15:00,KPK,5314.97,0.0,5314.97,232.04,22.91,0.944,0.601
2025-01-06 01:30:00,KPK,5883.03,0.0,5883.03,230.99,25.47,0.922,0.665
2025-01-06 01:45:00,KPK,5983.64,0.0,5983.64,222.46,26.9,0.95,0.677
2025-01-06 02:00:00,KPK,4811.51,0.0,4811.51,223.21,21.56,0.934,0.544
2025-01-06 02:15:00,KPK,5530.36,0.0,5530.36,235.62,23.47,0.983,0.626
2025-01-06 02:30:00,KPK,5763.0,0.0,5763.0,230.03,25.05,0.972,0.652
2025-01-06 02:45:00,KPK,5848.12,0.0,5848.12,228.23,25.62,0.892,0.661
2025-01-06 03:00:00,KPK,5627.27,0.0,5627.27,233.26,24.12,0.886,0.636
2025-01-06 03:15:00,KPK,5619.98,0.0,5619.98,230.27,24.41,0.888,0.636
2025-01-06 03:30:00,KPK,6049.17,0.0,6049.17,231.77,26.1,0.969,0.684
2025-01-06 03:45:00,KPK,5165.85,0.0,5165.85,228.05,22.65,0.885,0.584
2025-01-06 04:00:00,KPK,5170.4,0.0,5170.4,241.18,21.44,0.984,0.585
2025-01-06 04:15:00,KPK,5617.37,0.0,5617.37,228.0,24.64,0.883,0.635
2025-01-06 04:30:00,KPK,5512.91,0.0,5512.91,223.66,24.65,0.93,0.624
2025-01-06 04:45:00,KPK,5743.53,0.0,5743.53,231.33,24.83,0.95,0.65
2025-01-06 05:00:00,KPK,5921.9,0.0,5921.9,231.5,25.58,0.951,0.67
2025-01-06 05:15:00,KPK,5618.09,0.0,5618.09,228.5,24.59,0.89,0.635
2025-01-06 05:30:00,KPK,6055.09,0.0,6055.09,233.78,25.9,0.887,0.685
2025-01-06 05:45:00,KPK,5615.95,0.0,5615.95,229.47,24.47,0.948,0.635
2025-01-06 06:00:00,KPK,5809.67,0.0,5809.67,224.61,25.87,0.946,0.657
2025-01-06 06:15:00,KPK,5699.18,0.0,5699.18,230.01,24.78,0.955,0.645
2025-01-06 06:30:00,KPK,5930.5,0.0,5930.5,227.48,26.07,0.977,0.671
2025-01-06 06:45:00,KPK,5490.43,0.0,5490.43,228.41,24.04,0.904,0.621
2025-01-06 07:00:00,KPK,5826.55,0.0,5826.55,238.04,24.48,0.948,0.659
2025-01-06 07:15:00,KPK,5460.43,0.0,5460.43,225.68,24.2,0.928,0.618
2025-01-06 07:30:00,KPK,6057.7,0.0,6057.7,224.97,26.93,0.978,0.685
2025-01-06 07:45:00,KPK,5714.75,0.0,5714.75,220.77,25.89,0.967,0.646
2025-01-06 08:00:00,KPK,5208.54,0.0,5208.54,228.49,22.8,0.932,0.589
2025-01-06 08:15:00,KPK,5533.17,0.0,5533.17,226.14,24.47,0.938,0.626
2025-01-06 08:30:00,KPK,5443.23,0.0,5443.23,227.58,23.92,0.949,0.616
2025-01-06 08:45:00,KPK,5432.04,0.0,5432.04,235.45,23.07,0.919,0.614
2025-01-06 09:00:00,KPK,7786.67,0.0,7786.67,237.5,32.79,0.897,0.881
2025-01-06 09:15:00,KPK,7984.95,0.0,7984.95,229.42,34.8,0.913,0.903
2025-01-06 09:30:00,KPK,7566.28,0.0,7566.28,229.49,32.97,0.929,0.856
2025-01-06 09:45:00,KPK,7519.12,0.0,7519.12,230.95,32.56,0.959,0.85
2025-01-06 10:00:00,KPK,7272.16,0.0,7272.16,223.08,32.6,0.901,0.823
2025-01-06 10:15:00,KPK,7720.32,0.0,7720.32,219.8,35.12,0.989,0.873
2025-01-06 10:30:00,KPK,7207.63,0.0,7207.63,232.95,30.94,0.885,0.815
2025-01-06 10:45:00,KPK,7583.54,0.0,7583.54,224.8,33.73,0.964,0.858
2025-01-06 11:00:00,KPK,6768.3,0.0,6768.3,239.94,28.21,0.952,0.766
2025-01-06 11:15:00,KPK,8084.15,0.0,8084.15,232.93,34.71,0.952,0.914
2025-01-06 11:30:00,KPK,7592.93,0.0,7592.93,228.69,33.2,0.894,0.859
2025-01-06 11:45:00,KPK,7317.18,0.0,7317.18,238.45,30.69,0.937,0.828
2025-01-06 12:00:00,KPK,7544.23,0.0,7544.23,236.72,31.87,0.961,0.853
2025-01-06 12:15:00,KPK,7860.64,0.0,7860.64,230.19,34.15,0.924,0.889
2025-01-06 12:30:00,KPK,7267.87,0.0,7267.87,234.81,30.95,0.894,0.822
2025-01-06 12:45:00,KPK,7466.32,0.0,7466.32,231.15,32.3,0.974,0.844
2025-01-06 13:00:00,KPK,6759.19,0.0,6759.19,228.73,29.55,0.979,0.765
2025-01-06 13:15:00,KPK,7945.89,0.0,7945.89,239.37,33.2,0.941,0.899
2025-01-06 13:30:00,KPK,7905.23,0.0,7905.23,227.19,34.8,0.908,0.894
2025-01-06 13:45:00,KPK,7902.82,0.0,7902.82,225.62,35.03,0.943,0.894
2025-01-06 14:00:00,KPK,8275.17,0.0,8275.17,241.34,34.29,0.945,0.936
2025-01-06 14:15:00,KPK,7732.38,0.0,7732.38,236.83,32.65,0.946,0.875
2025-01-06 14:30:00,KPK,7487.16,0.0,7487.16,227.34,32.93,0.906,0.847
2025-01-06 14:45:00,KPK,7647.05,0.0,7647.05,221.67,34.5,0.902,0.865
2025-01-06 15:00:00,KPK,7231.42,0.0,7231.42,226.08,31.99,0.984,0.818
2025-01-06 15:15:00,KPK,7573.98,0.0,7573.98,232.87,32.52,0.982,0.857
2025-01-06 15:30:00,KPK,7660.24,0.0,7660.24,236.83,32.35,0.881,0.866
2025-01-06 15:45:00,KPK,7754.0,0.0,7754.0,234.99,33.0,0.948,0.877
2025-01-06 16:00:00,KPK,7555.34,0.0,7555.34,238.06,31.74,0.957,0.855
2025-01-06 16:15:00,KPK,7479.35,0.0,7479.35,233.04,32.1,0.958,0.846
2025-01-06 16:30:00,KPK,8138.43,0.0,8138.43,228.59,35.6,0.964,0.921
2025-01-06 16:45:00,KPK,7570.78,0.0,7570.78,227.96,33.21,0.905,0.856
2025-01-06 17:00:00,KPK,7418.15,0.0,7418.15,240.13,30.89,0.965,0.839
2025-01-06 17:15:00,KPK,7622.88,0.0,7622.88,225.45,33.81,0.911,0.862
2025-01-06 17:30:00,KPK,7298.13,0.0,7298.13,233.47,31.26,0.917,0.825
2025-01-06 17:45:00,KPK,7990.92,0.0,7990.92,229.04,34.89,0.981,0.904
2025-01-06 18:00:00,KPK,9105.47,9105.47,9105.47,237.78,38.29,0.902,1.03
2025-01-06 18:15:00,KPK,8870.89,8870.89,8870.89,226.78,39.12,0.952,1.003
2025-01-06 18:30:00,KPK,8924.74,8924.74,8924.74,222.86,40.05,0.974,1.009
2025-01-06 18:45:00,KPK,8410.81,8410.81,8410.81,224.71,37.43,0.962,0.951
2025-01-06 19:00:00,KPK,8590.95,8590.95,8590.95,229.3,37.47,0.911,0.972
2025-01-06 19:15:00,KPK,8339.1,8339.1,8339.1,226.72,36.78,0.917,0.943
2025-01-06 19:30:00,KPK,9203.69,9203.69,9203.69,238.51,38.59,0.952,1.041
2025-01-06 19:45:00,KPK,8658.48,8658.48,8658.48,225.42,38.41,0.948,0.979
2025-01-06 20:00:00,KPK,8889.44,8889.44,8889.44,242.67,36.63,0.919,1.005
2025-01-06 20:15:00,KPK,8765.59,8765.59,8765.59,233.25,37.58,0.93,0.991
2025-01-06 20:30:00,KPK,8982.29,8982.29,8982.29,239.74,37.47,0.918,1.016
2025-01-06 20:45:00,KPK,9258.14,9258.14,9258.14,228.48,40.52,0.911,1.047
2025-01-06 21:00:00,KPK,8712.6,8712.6,8712.6,225.9,38.57,0.973,0.985
2025-01-06 21:15:00,KPK,8939.78,8939.78,8939.78,230.14,38.85,0.983,1.011
2025-01-06 21:30:00,KPK,8424.63,8424.63,8424.63,228.91,36.8,0.898,0.953
2025-01-06 21:45:00,KPK,9080.43,9080.43,9080.43,225.07,40.35,0.91,1.027
2025-01-06 22:00:00,KPK,8647.83,8647.83,8647.83,220.03,39.3,0.98,0.978
2025-01-06 22:15:00,KPK,8447.07,8447.07,8447.07,234.27,36.06,0.899,0.955
2025-01-06 22:30:00,KPK,8646.43,8646.43,8646.43,228.27,37.88,0.984,0.978
2025-01-06 22:45:00,KPK,8782.45,8782.45,8782.45,237.39,37.0,0.975,0.993
2025-01-06 23:00:00,KPK,5818.53,0.0,5818.53,225.16,25.84,0.974,0.658
2025-01-06 23:15:00,KPK,5947.97,0.0,5947.97,226.46,26.26,0.912,0.673
2025-01-06 23:30:00,KPK,5378.13,0.0,5378.13,228.39,23.55,0.928,0.608
2025-01-06 23:45:00,KPK,5610.91,0.0,5610.91,230.38,24.35,0.946,0.635
2025-01-07 00:00:00,KPK,5634.6,0.0,5634.6,231.28,24.36,0.899,0.637
2025-01-07 00:15:00,KPK,5257.59,0.0,5257.59,229.81,22.88,0.955,0.595
2025-01-07 00:30:00,KPK,5799.38,0.0,5799.38,236.86,24.48,0.944,0.656
2025-01-07 00:45:00,KPK,5085.85,0.0,5085.85,223.92,22.71,0.885,0.575
2025-01-07 01:00:00,KPK,5292.93,0.0,5292.93,230.94,22.92,0.976,0.599
2025-01-07 01:15:00,KPK,6135.57,0.0,6135.57,231.1,26.55,0.925,0.694
2025-01-07 01:30:00,KPK,5766.06,0.0,5766.06,230.45,25.02,0.889,0.652
2025-01-07 01:45:00,KPK,5810.9,0.0,5810.9,226.42,25.66,0.891,0.657
2025-01-07 02:00:00,KPK,5503.95,0.0,5503.95,226.8,24.27,0.89,0.623
2025-01-07 02:15:00,KPK,5139.27,0.0,5139.27,232.21,22.13,0.979,0.581
2025-01-07 02:30:00,KPK,5775.67,0.0,5775.67,234.95,24.58,0.948,0.653
2025-01-07 02:45:00,KPK,5457.54,0.0,5457.54,232.39,23.48,0.976,0.617
2025-01-07 03:00:00,KPK,5769.94,0.0,5769.94,233.95,24.66,0.942,0.653
